cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,dil,NA,NA,NA,a,>0&<200,151,6,1.393,2.13,36.3,21.3,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,dil,NA,NA,NA,b,>0&<200,151,6,1.393,2.13,34.4,20,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,dil,NA,NA,NA,c,>0&<200,151,6,1.393,2.13,27.3,17.1,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,dil,NA,NA,NA,a,>10&<200,151,6,1.393,2.13,24.4,13.2,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,dil,NA,NA,NA,b,>10&<200,151,6,1.393,2.13,29.2,14.7,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,dil,NA,NA,NA,c,>10&<200,151,6,1.393,2.13,23.2,14.7,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,wsw,NA,NA,NA,a,>0&<200,151,6,1.393,2.13,122,64.1,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,wsw,NA,NA,NA,b,>0&<200,151,6,1.393,2.13,148,73.8,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,wsw,NA,NA,NA,c,>0&<200,151,6,1.393,2.13,132,70.8,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,wsw,NA,NA,NA,a,>10&<200,151,6,1.393,2.13,103,51.2,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,wsw,NA,NA,NA,b,>10&<200,151,6,1.393,2.13,114,61.4,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,T0,wsw,NA,NA,NA,c,>10&<200,151,6,1.393,2.13,122,60.7,0.521,0.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,a,a,>0&<200,151,6,1.393,2.13,34.6,20.2,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,a,b,>0&<200,151,6,1.393,2.13,34.1,20.4,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,a,c,>0&<200,151,6,1.393,2.13,33.3,19.4,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,b,a,>0&<200,151,6,1.393,2.13,32.4,20.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,b,b,>0&<200,151,6,1.393,2.13,36.1,19.5,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,b,c,>0&<200,151,6,1.393,2.13,34.6,18.9,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,a,a,>0&<200,151,6,1.393,2.13,136,84.7,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,a,b,>0&<200,151,6,1.393,2.13,145,83,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,a,c,>0&<200,151,6,1.393,2.13,113,59.7,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,b,a,>0&<200,151,6,1.393,2.13,134,72.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,b,b,>0&<200,151,6,1.393,2.13,127,75.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,b,c,>0&<200,151,6,1.393,2.13,118,79.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,15%,a,a,>0&<200,151,6,1.393,2.13,137,79.2,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,15%,a,b,>0&<200,151,6,1.393,2.13,148,86.2,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,15%,a,c,>0&<200,151,6,1.393,2.13,150,82.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,15%,b,a,>0&<200,151,6,1.393,2.13,132,79.2,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,15%,b,b,>0&<200,151,6,1.393,2.13,127,73.9,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,15%,b,c,>0&<200,151,6,1.393,2.13,152,89.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,a,a,>0&<200,151,6,1.393,2.13,38,21.2,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,a,b,>0&<200,151,6,1.393,2.13,35.9,21.3,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,a,c,>0&<200,151,6,1.393,2.13,33.2,20.1,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,a,>0&<200,151,6,1.393,2.13,32.7,17.9,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,b,>0&<200,151,6,1.393,2.13,33.1,20.4,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,c,>0&<200,151,6,1.393,2.13,34.9,20.7,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,65%,a,a,>0&<200,151,6,1.393,2.13,126,73.3,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,65%,a,b,>0&<200,151,6,1.393,2.13,113,66.4,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,65%,a,c,>0&<200,151,6,1.393,2.13,130,69.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,65%,b,a,>0&<200,151,6,1.393,2.13,25.6,72.9,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,65%,b,b,>0&<200,151,6,1.393,2.13,14.2,70.7,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,65%,b,c,>0&<200,151,6,1.393,2.13,5.04,71.7,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,a,>0&<200,151,6,1.393,2.13,128,76.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,b,>0&<200,151,6,1.393,2.13,134,73.2,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,c,>0&<200,151,6,1.393,2.13,105,68.9,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,b,a,>0&<200,151,6,1.393,2.13,140,76.5,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,b,b,>0&<200,151,6,1.393,2.13,118,76.1,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,b,c,>0&<200,151,6,1.393,2.13,111,72.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,a,a,>10&<200,151,6,1.393,2.13,34.2,17.4,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,a,b,>10&<200,151,6,1.393,2.13,31.1,15.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,a,c,>10&<200,151,6,1.393,2.13,28.3,17.3,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,a,>10&<200,151,6,1.393,2.13,42.7,22,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,b,>10&<200,151,6,1.393,2.13,33.6,17,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,c,>10&<200,151,6,1.393,2.13,32.8,16.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,a,>10&<200,151,6,1.393,2.13,114,56.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,b,>10&<200,151,6,1.393,2.13,124,59.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,c,>10&<200,151,6,1.393,2.13,NaN,NaN,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,b,a,>10&<200,151,6,1.393,2.13,118,61.9,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
